WKT,POINT_ID
"POINT (5159996.21541059 2692000.25120235)","51602692"
"POINT (5159999.01261798 2704003.14892627)","51602704"
"POINT (5159998.97398586 2739999.95406327)","51602740"
"POINT (5159999.80310621 2825999.70902283)","51602826"
"POINT (5159999.60419283 2980000.83218615)","51602980"
"POINT (5160000.28574868 3118003.16656895)","51603118"
"POINT (5159999.99153143 3141999.9590825)","51603142"
"POINT (5159999.66564676 3196001.16417728)","51603196"
"POINT (5159999.65404047 3214000.03862662)","51603214"
"POINT (5160000.68214729 3268001.41332293)","51603268"
"POINT (5160001.32446257 3438000.61198514)","51603438"
"POINT (5159999.04820178 3565999.79594528)","51603566"
"POINT (5160000.24027076 3634001.20027423)","51603634"
"POINT (5160000.42414099 3652000.28555134)","51603652"
"POINT (5159999.40695118 3687999.5992212)","51603688"
"POINT (5159999.45987207 3714000.81084778)","51603714"
"POINT (5159999.67645247 3749999.35171632)","51603750"
"POINT (5159999.62278316 4050000.57541905)","51604050"
"POINT (5159997.05469546 4071998.44520877)","51604072"
"POINT (5160002.28681144 4342003.13944205)","51604342"
"POINT (5159999.47142499 4377992.36790084)","51604378"
"POINT (5159998.58612606 4419999.68401589)","51604420"
"POINT (5159996.38353432 4870004.55119524)","51604870"
"POINT (5162000.16687439 2558001.47925612)","51622558"
"POINT (5162000.16362727 2643999.77224927)","51622644"
"POINT (5161936.96340834 2770006.04968382)","51622770"
"POINT (5162001.55104265 2791999.42477634)","51622792"
"POINT (5162013.39178967 2806019.98324911)","51622806"
"POINT (5162000.12979499 2913999.52734621)","51622914"
"POINT (5161999.98224347 3098000.41926658)","51623098"
"POINT (5162002.5770901 3115993.47983349)","51623116"
"POINT (5161998.71904586 3205998.48894519)","51623206"
"POINT (5162000.46834936 3295999.05519543)","51623296"
"POINT (5162000.26568591 3313999.10901396)","51623314"
"POINT (5162000.31136058 3490000.78290648)","51623490"
"POINT (5161999.83589287 3610000.83800864)","51623610"
"POINT (5162000.23167685 3628000.89585693)","51623628"
"POINT (5161999.34370332 4084000.17647965)","51624084"
"POINT (5161993.86264833 4232000.54800638)","51624232"
"POINT (5161993.73914443 4318048.01671088)","51624318"
"POINT (5162000.60281312 4371999.14565293)","51624372"
"POINT (5161999.27857347 4498000.47876568)","51624498"
"POINT (5161999.42517777 4501999.85876672)","51624502"
"POINT (5162003.11182947 4515996.51414888)","51624516"
"POINT (5162000.8218651 4718000.91842606)","51624718"
"POINT (5162003.75323059 4785997.40399874)","51624786"
"POINT (5162002.50741963 4808000.4153657)","51624808"
"POINT (5161999.66565062 4825999.35438403)","51624826"
"POINT (5163999.81954361 2747999.55004979)","51642748"
"POINT (5164000.6477948 2780000.33512597)","51642780"
"POINT (5164000.04486506 2959999.93784327)","51642960"
"POINT (5163999.35218562 3018000.36826976)","51643018"
"POINT (5164000.00458304 3090001.80054396)","51643090"
"POINT (5163999.96413873 3122000.04425272)","51643122"
"POINT (5163999.69666933 3193999.9505787)","51643194"
"POINT (5163999.4553215 3216000.43568544)","51643216"
"POINT (5164001.07523934 3248001.6908776)","51643248"
"POINT (5164000.22457557 3251999.9418473)","51643252"
"POINT (5163999.95458539 3320000.11146411)","51643320"
"POINT (5163999.50108196 3410000.42192076)","51643410"
"POINT (5164003.21369927 3431996.3997368)","51643432"
"POINT (5164002.89441621 3503998.1442717)","51643504"
"POINT (5165319.12611004 3667789.79285731)","51643668"
"POINT (5163998.49841923 3775998.2841625)","51643776"
"POINT (5163998.05012136 3794000.85985125)","51643794"
"POINT (5163999.09763437 4112000.23770305)","51644112"
"POINT (5163999.38268272 4129999.45008652)","51644130"
"POINT (5164002.26344044 4332000.50803496)","51644332"
"POINT (5164026.28883848 4382013.3725025)","51644382"
"POINT (5163999.92159647 4403996.10784333)","51644404"
"POINT (5163999.7396814 4436001.19374799)","51644436"
"POINT (5163999.59728917 4458002.37905545)","51644458"
"POINT (5164003.84225918 4525997.63225179)","51644526"
"POINT (5164004.88112292 4547997.03320793)","51644548"
"POINT (5163997.12325531 4724002.17951977)","51644724"
"POINT (5164009.61284465 4800005.3085236)","51644800"
"POINT (5164002.4611579 4849998.81047893)","51644850"
"POINT (5165999.41924837 2577994.24264963)","51662578"
"POINT (5165999.04530771 2587999.79238508)","51662588"
"POINT (5165981.77026941 2758022.20263875)","51662758"
"POINT (5166001.07397311 3016001.4262808)","51663016"
"POINT (5165998.16236848 3087999.12260519)","51663088"
"POINT (5165999.40805366 3303999.66005977)","51663304"
"POINT (5166003.36179756 3352000.78862464)","51663352"
"POINT (5166000.12566161 3357999.11321065)","51663358"
"POINT (5166000.24707089 3483999.86625699)","51663484"
"POINT (5166000.12305973 3593999.97266969)","51663594"
"POINT (5165999.68919488 3638001.17043033)","51663638"
"POINT (5166001.50121609 3647998.74566989)","51663648"
"POINT (5165995.88290628 3831998.56043043)","51663832"
"POINT (5166000.11631657 4234001.90937208)","51664234"
"POINT (5166097.72543406 4261991.52660239)","51664262"
"POINT (5166001.45521936 4288001.5940403)","51664288"
"POINT (5165998.97093004 4395999.04151401)","51664396"
"POINT (5165999.66284263 4432000.8391715)","51664432"
"POINT (5165999.93113426 4576002.97393403)","51664576"
"POINT (5165996.5602621 4612000.89078728)","51664612"
"POINT (5165996.71435272 4756002.31852097)","51664756"
"POINT (5168001.28806573 2564000.91354822)","51682564"
"POINT (5167999.35857776 2617999.63833525)","51682618"
"POINT (5168001.74993121 2690002.07392557)","51682690"
"POINT (5168000.43893672 2725999.00148674)","51682726"
"POINT (5168000.1478414 2766001.57627383)","51682766"
"POINT (5167999.07579983 2815998.88167321)","51682816"
"POINT (5167999.12376298 2825998.80445626)","51682826"
"POINT (5168003.37779183 3114003.20121826)","51683114"
"POINT (5168000.65056615 3216000.8605631)","51683216"
"POINT (5167999.70288217 3234000.45709903)","51683234"
"POINT (5167999.23780701 3320000.44904567)","51683320"
"POINT (5167999.5580019 3373998.72728572)","51683374"
"POINT (5167999.50296391 3378000.22822744)","51683378"
"POINT (5167999.33869644 3414000.22204887)","51683414"
"POINT (5168000.8984742 3492001.36969397)","51683492"
"POINT (5168000.88393396 3595999.58163285)","51683596"
"POINT (5168000.804479 3775999.19262563)","51683776"
"POINT (5167792.38882137 4076060.12997405)","51684076"
"POINT (5168007.26166607 4292001.66846688)","51684292"
"POINT (5167999.78655899 4327997.27452856)","51684328"
"POINT (5167996.96916989 4355998.69314611)","51684356"
"POINT (5167997.96739265 4367999.68687873)","51684368"
"POINT (5168002.66265259 4391998.37770907)","51684392"
"POINT (5167997.27850166 4417999.25175935)","51684418"
"POINT (5168000.55007173 4493998.05214934)","51684494"
"POINT (5167998.05424765 4590000.7901573)","51684590"
"POINT (5168000.06938184 4760000.27571213)","51684760"
"POINT (5168000.81225379 4782003.4505875)","51684782"
"POINT (5167998.2549929 4817999.66047861)","51684818"
"POINT (5167996.12199025 4850002.68043901)","51684850"
"POINT (5170002.88956635 2578001.44420508)","51702578"
"POINT (5169998.24917577 2583998.59460744)","51702584"
"POINT (5169999.68898868 2740135.22102896)","51702740"
"POINT (5169988.67724434 3243997.32783592)","51703244"
"POINT (5170001.5922002 3648000.9756756)","51703648"
"POINT (5170001.26469206 3708002.75900788)","51703708"
"POINT (5169999.15270026 4072001.56472601)","51704072"
"POINT (5169999.05561025 4450000.1011231)","51704450"
"POINT (5169996.85615336 4467997.50417845)","51704468"
"POINT (5170000.08735653 4557999.95398584)","51704558"
"POINT (5170002.43347695 4774004.42380808)","51704774"
"POINT (5171999.90693624 2600002.26309757)","51722600"
"POINT (5171999.75270377 2640000.01617724)","51722640"
"POINT (5171999.04978083 2708000.26263272)","51722708"
"POINT (5171995.33467386 2711997.1836549)","51722712"
"POINT (5172001.56993097 2744001.80437939)","51722744"
"POINT (5172050.70238859 2765759.77453636)","51722766"
"POINT (5171999.87652627 2927999.21477232)","51722928"
"POINT (5172000.53380575 2941999.91362249)","51722942"
"POINT (5171999.42693762 2996001.12038155)","51722996"
"POINT (5172001.7560257 3013997.4133093)","51723014"
"POINT (5171999.72112271 3049999.5252032)","51723050"
"POINT (5172000.4172937 3071999.99956933)","51723072"
"POINT (5171997.23177554 3086002.86352461)","51723086"
"POINT (5171999.1670824 3238001.00761108)","51723238"
"POINT (5172001.65807482 3255999.79265337)","51723256"
"POINT (5171989.50809497 3274001.40484031)","51723274"
"POINT (5171999.7661442 3310002.89747824)","51723310"
"POINT (5172000.85713955 3432000.51411213)","51723432"
"POINT (5171999.97567095 3435999.07485301)","51723436"
"POINT (5171999.91538948 3573999.22871392)","51723574"
"POINT (5172000.61235516 3592000.20914305)","51723592"
"POINT (5172001.15693673 3772000.24188321)","51723772"
"POINT (5171999.92885502 3994001.1118784)","51723994"
"POINT (5171999.63063968 4004001.00405027)","51724004"
"POINT (5172000.55242551 4048000.04916537)","51724048"
"POINT (5171998.60117822 4062000.88444749)","51724062"
"POINT (5171998.78766453 4083999.9102909)","51724084"
"POINT (5172000.04816692 4116000.98263425)","51724116"
"POINT (5172003.36660197 4241998.38681193)","51724242"
"POINT (5171997.96876919 4256001.69531737)","51724256"
"POINT (5172002.83425154 4436001.57198018)","51724436"
"POINT (5172002.14994614 4551999.65282184)","51724552"
"POINT (5171999.00549644 4601998.22283494)","51724602"
"POINT (5171999.25123723 4638001.74771185)","51724638"
"POINT (5172002.58331621 4677999.73152565)","51724678"
"POINT (5171999.50791532 4728000.84246236)","51724728"
"POINT (5172000.35563616 4741999.769269)","51724742"
"POINT (5171996.95554715 4831993.54223731)","51724832"
"POINT (5171996.50995383 4857999.30056557)","51724858"
"POINT (5173998.74054701 2548001.04613944)","51742548"
"POINT (5173999.78313532 2560000.34345447)","51742560"
"POINT (5173999.53094766 2962000.0506293)","51742962"
"POINT (5173999.86207897 3641999.89915644)","51743642"
"POINT (5174000.03754661 3651999.06494787)","51743652"
"POINT (5173989.10041689 3677995.06570953)","51743678"
"POINT (5173997.33259301 3714003.46125956)","51743714"
"POINT (5173999.8442274 3745999.94461035)","51743746"
"POINT (5173999.32028673 3795999.19232862)","51743796"
"POINT (5173999.50132918 3800000.2497671)","51743800"
"POINT (5174000.49469616 3822000.52470514)","51743822"
"POINT (5173993.32306987 3948007.38606253)","51743948"
"POINT (5173999.08203622 4347998.04565029)","51744348"
"POINT (5173992.16316333 4509997.81801643)","51744510"
"POINT (5173998.25474316 4528001.39472885)","51744528"
"POINT (5176000.38720401 2666000.45291955)","51762666"
"POINT (5176001.00354262 2706001.66148038)","51762706"
"POINT (5175881.74442443 2785958.23381525)","51762786"
"POINT (5175996.26633105 2822000.08290981)","51762822"
"POINT (5176001.99807677 2863997.68698551)","51762864"
"POINT (5175999.58416758 2918000.05273294)","51762918"
"POINT (5175999.4890357 2989998.98560287)","51762990"
"POINT (5175999.804851 3020000.10239556)","51763020"
"POINT (5175998.95614702 3146000.10431403)","51763146"
"POINT (5175999.19220586 3164000.00758752)","51763164"
"POINT (5176000.18521478 3188000.34433991)","51763188"
"POINT (5175998.62192946 3242001.54315588)","51763242"
"POINT (5175999.75077179 3332002.41815731)","51763332"
"POINT (5176000.87474262 3343998.77758632)","51763344"
"POINT (5175999.72193716 3558000.72604806)","51763558"
"POINT (5175999.94902852 3582000.58342134)","51763582"
"POINT (5175999.38356817 3593999.67504364)","51763594"
"POINT (5176004.98179012 3653996.57715425)","51763654"
"POINT (5176001.19366773 3698000.86041054)","51763698"
"POINT (5176000.20913674 4034000.26430784)","51764034"
"POINT (5176001.00975229 4123999.8703988)","51764124"
"POINT (5176099.97501725 4241936.84155297)","51764242"
"POINT (5175970.80548129 4275967.05542863)","51764276"
"POINT (5176052.61681127 4280031.86496792)","51764280"
"POINT (5176003.66929256 4357998.06831036)","51764358"
"POINT (5175999.65380063 4405996.60343622)","51764406"
"POINT (5175997.35167789 4470000.72349417)","51764470"
"POINT (5176001.09171876 4538000.17703144)","51764538"
"POINT (5176002.66882795 4578003.11150704)","51764578"
"POINT (5176056.47880136 4582066.38763521)","51764582"
"POINT (5176005.24532237 4663997.8425674)","51764664"
"POINT (5176002.58587391 4685999.68899979)","51764686"
"POINT (5175999.56727758 4704002.39070762)","51764704"
"POINT (5176000.40509451 4718000.35602983)","51764718"
"POINT (5176000.03427001 4753995.3076313)","51764754"
"POINT (5175999.94944238 4802000.94305249)","51764802"
"POINT (5176002.27589019 4808003.35526617)","51764808"
"POINT (5178000.23499172 2537999.82014672)","51782538"
"POINT (5177999.36086935 2628000.6778886)","51782628"
"POINT (5178000.98504884 2650001.5562412)","51782650"
"POINT (5177994.89398297 2727999.94075783)","51782728"
"POINT (5178041.71627597 2754007.78979571)","51782754"
"POINT (5177998.51608611 2848002.26175181)","51782848"
"POINT (5178000.38615246 2889999.48826031)","51782890"
"POINT (5178000.22558226 2902000.084898)","51782902"
"POINT (5177992.38193426 2952011.88694274)","51782952"
"POINT (5177998.34441632 3010001.35054799)","51783010"
"POINT (5177999.97759874 3142000.04422135)","51783142"
"POINT (5178000.23685571 3208000.42663381)","51783208"
"POINT (5178019.87358911 3286031.03535347)","51783286"
"POINT (5178000.39990432 3316000.70160826)","51783316"
"POINT (5178000.46144697 3438000.1967117)","51783438"
"POINT (5178000.73744226 3709999.3201865)","51783710"
"POINT (5178002.7048689 3713999.11683997)","51783714"
"POINT (5178000.02368313 3728000.110944)","51783728"
"POINT (5178000.11165098 3760000.29475306)","51783760"
"POINT (5177999.73445754 3781999.03920238)","51783782"
"POINT (5177999.23311348 3786001.33733523)","51783786"
"POINT (5178001.01437872 3831998.16018213)","51783832"
"POINT (5178000.60600604 3840001.59129154)","51783840"
"POINT (5178008.9887974 4042002.04446155)","51784042"
"POINT (5178027.60842119 4260021.9147323)","51784260"
"POINT (5178001.18183009 4270000.37879983)","51784270"
"POINT (5177991.12250291 4287999.04465749)","51784288"
"POINT (5178002.27477675 4294000.65437229)","51784294"
"POINT (5177999.84746257 4323999.6473378)","51784324"
"POINT (5178004.00115745 4491994.22014079)","51784492"
"POINT (5178001.61916071 4905989.16820646)","51784906"
"POINT (5177991.31856763 4924000.04248588)","51784924"
"POINT (5180001.16529536 2633999.6437011)","51802634"
"POINT (5180000.93885691 2666000.62630584)","51802666"
"POINT (5180003.10034581 2751999.81310177)","51802752"
"POINT (5180004.77106661 2773978.92668342)","51802774"
"POINT (5180087.43159825 2792093.79553185)","51802792"
"POINT (5179999.4679908 2810001.59662335)","51802810"
"POINT (5179999.08421678 2845999.140041)","51802846"
"POINT (5179998.86084843 2860003.43785455)","51802860"
"POINT (5180000.49936668 3004000.35546156)","51803004"
"POINT (5180000.30121546 3043999.72425754)","51803044"
"POINT (5179994.63561263 3165999.18689367)","51803166"
"POINT (5179998.87898855 3274000.78270396)","51803274"
"POINT (5180003.58871418 3292001.62896752)","51803292"
"POINT (5180000.81587216 3313999.64759924)","51803314"
"POINT (5180000.12999874 3440000.18290967)","51803440"
"POINT (5180000.75848356 3454001.21693226)","51803454"
"POINT (5180003.59579743 3458000.40501271)","51803458"
"POINT (5179999.26652773 3717998.74430336)","51803718"
"POINT (5179999.29673108 3934003.9873901)","51803934"
"POINT (5179999.76470825 4120000.55344542)","51804120"
"POINT (5180002.28268492 4353998.46054603)","51804354"
"POINT (5179993.82933104 4569999.16585692)","51804570"
"POINT (5180006.09198585 4588000.47424078)","51804588"
"POINT (5179998.92826555 4718001.30513298)","51804718"
"POINT (5180000.56384717 4772001.26065998)","51804772"
"POINT (5180002.67492972 4803996.18189151)","51804804"
"POINT (5182000.3984094 2646000.51057001)","51822646"
"POINT (5181807.32371749 2905929.9310521)","51822906"
"POINT (5182000.72686189 3018000.62463936)","51823018"
"POINT (5181997.75389789 3287999.01258655)","51823288"
"POINT (5181997.13922391 3356000.8598401)","51823356"
"POINT (5181999.77654219 3577999.52608294)","51823578"
"POINT (5182000.18441993 3686001.03194386)","51823686"
"POINT (5181999.8117529 3749999.16773383)","51823750"
"POINT (5181999.96463953 3768000.98247994)","51823768"
"POINT (5182000.0022871 3794000.62644479)","51823794"
"POINT (5181999.49352855 4004002.25846892)","51824004"
"POINT (5182000.26850247 4025999.38678527)","51824026"
"POINT (5182001.51076037 4381998.46855613)","51824382"
"POINT (5181998.66836323 4418001.62947267)","51824418"
"POINT (5182000.13847833 4436000.19800515)","51824436"
"POINT (5182001.81995504 4493996.90849211)","51824494"
